x,y,z
37.9790466078,-18.7281771799,822.455586658
37.9648942238,-18.7868890606,822.470386361
37.9507349539,-18.8455999494,822.485221445
37.93656877,-18.9043098431,822.500091851
37.9223956444,-18.9630187383,822.51499752
37.9082155487,-19.0217266318,822.529938392
37.8940284554,-19.0804335202,822.544914409
37.8798343361,-19.1391394002,822.55992551
37.8656331625,-19.1978442686,822.574971636
37.8514249065,-19.256548122,822.590052727
37.8372095397,-19.315250957,822.605168722
37.8229870336,-19.3739527705,822.620319562
37.8087573597,-19.432653559,822.635505186
37.7945204896,-19.4913533192,822.650725533
37.7802763945,-19.5500520477,822.665980543
37.7660250459,-19.6087497414,822.681270155
37.7517664149,-19.6674463967,822.696594308
37.7375004727,-19.7261420105,822.711952941
37.7232271905,-19.7848365792,822.727345993
37.7089465391,-19.8435300997,822.742773402
37.6946584897,-19.9022225685,822.758235107
37.680363013,-19.9609139822,822.773731045
37.6660600799,-20.0196043376,822.789261156
37.651749661,-20.0782936312,822.804825376
37.6374317272,-20.1369818597,822.820423645
37.6231062489,-20.1956690198,822.836055899
37.6087731967,-20.254355108,822.851722076
37.594432541,-20.3130401209,822.867422114
37.5800842522,-20.3717240553,822.88315595
37.5657283005,-20.4304069076,822.898923521
37.5513646562,-20.4890886746,822.914724764
37.5369932895,-20.5477693528,822.930559616
37.5226141703,-20.6064489389,822.946428013
37.5082272687,-20.6651274294,822.962329893
37.4938325545,-20.7238048209,822.978265191
37.4794299977,-20.7824811101,822.994233843
37.4650195679,-20.8411562935,823.010235787
37.4506012349,-20.8998303676,823.026270957
37.4361749681,-20.9585033292,823.04233929
37.4217407373,-21.0171751748,823.058440722
37.4072985117,-21.0758459008,823.074575187
37.3928482607,-21.134515504,823.090742622
37.3783899537,-21.1931839809,823.106942962
37.3639235598,-21.251851328,823.123176141
37.3494490481,-21.3105175419,823.139442096
37.3349663874,-21.3691826191,823.155740759
37.3204755472,-21.4278465563,823.172072068
37.3059764962,-21.4865093499,823.188435955
37.291469203,-21.5451709965,823.204832355
37.2769536364,-21.6038314926,823.221261204
37.262429765,-21.6624908348,823.237722434
37.2478975574,-21.7211490195,823.25421598
37.233356982,-21.7798060434,823.270741775
37.2188080072,-21.8384619029,823.287299755
37.2042506013,-21.8971165946,823.303889851
37.1896847324,-21.9557701149,823.320511998
37.1751103687,-22.0144224604,823.337166129
37.1605274782,-22.0730736276,823.353852177
37.1459360289,-22.1317236129,823.370570075
37.1313359886,-22.190372413,823.387319756
37.1167273251,-22.2490200241,823.404101154
37.102110006,-22.3076664429,823.420914199
37.087483999,-22.3663116658,823.437758826
37.0728492716,-22.4249556894,823.454634967
37.0582057911,-22.48359851,823.471542553
37.0435535249,-22.5422401241,823.488481517
37.0288924403,-22.6008805282,823.505451791
37.0142225043,-22.6595197188,823.522453306
36.9995436841,-22.7181576923,823.539485995
36.9848559465,-22.7767944451,823.556549789
36.9701592585,-22.8354299737,823.573644619
36.9554535868,-22.8940642746,823.590770417
36.9407388982,-22.9526973442,823.607927114
36.9260151592,-23.0113291788,823.625114642
36.9112823363,-23.069959775,823.64233293
36.8965403959,-23.1285891291,823.659581909
36.8817893043,-23.1872172375,823.676861512
36.8670290278,-23.2458440968,823.694171667
36.8522595325,-23.3044697032,823.711512305
36.8374807843,-23.3630940531,823.728883357
36.8226927492,-23.421717143,823.746284753
36.8078953931,-23.4803389693,823.763716423
36.7930886817,-23.5389595283,823.781178296
36.7782725806,-23.5975788164,823.798670303
36.763447055,-23.65619683,823.816192373
36.748612071,-23.7148135655,823.833744435
36.7337675937,-23.7734290191,823.851326419
36.7189135883,-23.8320431873,823.868938255
36.7040500198,-23.8906560665,823.88657987
36.6891768534,-23.9492676529,823.904251195
36.674294054,-24.0078779429,823.921952159
36.6594015865,-24.0664869329,823.939682689
36.6444994155,-24.1250946191,823.957442714
36.6295875056,-24.183700998,823.975232164
36.6146658216,-24.2423060657,823.993050965
36.5997343276,-24.3009098187,824.010899048
36.5847929882,-24.3595122532,824.028776339
36.5698417674,-24.4181133656,824.046682767
36.5548806294,-24.4767131521,824.064618259
36.5399095382,-24.535311609,824.082582744
36.5249284578,-24.5939087326,824.100576148
36.5099373518,-24.6525045192,824.1185984
36.4949361841,-24.7110989651,824.136649427
36.4799249181,-24.7696920665,824.154729156
36.4649035173,-24.8282838197,824.172837513
36.4498719451,-24.8868742209,824.190974427
36.4348301648,-24.9454632665,824.209139824
36.4197781395,-25.0040509526,824.227333631
36.4047158323,-25.0626372754,824.245555775
36.3896432059,-25.1212222313,824.263806181
36.3745602234,-25.1798058163,824.282084776
36.3594668473,-25.2383880269,824.300391488
36.3443630402,-25.2969688591,824.318726241
36.3292487647,-25.3555483091,824.337088961
36.314123983,-25.4141263733,824.355479576
36.2989886575,-25.4727030477,824.37389801
36.2838427502,-25.5312783285,824.39234419
36.2686862232,-25.589852212,824.41081804
36.2535190384,-25.6484246942,824.429319486
36.2383411575,-25.7069957715,824.447848454
36.2231525423,-25.7655654399,824.466404869
36.2079531542,-25.8241336955,824.484988656
36.1927429547,-25.8827005346,824.50359974
36.1775219052,-25.9412659533,824.522238045
36.1622899664,-25.9998299477,824.540903497
36.1470471002,-26.0583925139,824.55959602
36.131793267,-26.1169536481,824.578315539
36.1165284279,-26.1755133463,824.597061978
36.1012525434,-26.2340716048,824.615835261
36.0859655743,-26.2926284195,824.634635312
36.0706674808,-26.3511837866,824.653462057
36.0553582235,-26.4097377021,824.672315418
36.0400377624,-26.4682901622,824.691195319
36.0247060577,-26.5268411629,824.710101684
36.0093630694,-26.5853907003,824.729034437
35.9940087573,-26.6439387704,824.747993501
35.9786430811,-26.7024853694,824.7669788
35.9632660005,-26.7610304931,824.785990257
35.9478774748,-26.8195741377,824.805027795
35.9324774635,-26.8781162992,824.824091337
35.9170659256,-26.9366569736,824.843180806
35.9016428204,-26.995196157,824.862296124
35.8862081067,-27.0537338453,824.881437216
35.8707617433,-27.1122700345,824.900604002
35.855303689,-27.1708047207,824.919796407
35.8398339023,-27.2293378998,824.939014351
35.8243523416,-27.2878695677,824.958257758
35.8088589652,-27.3463997206,824.977526549
35.7933537313,-27.4049283542,824.996820647
35.7778365978,-27.4634554646,825.016139974
35.7623075227,-27.5219810477,825.035484451
35.7467664637,-27.5805050995,825.054854
35.7312133784,-27.6390276159,825.074248543
35.7156482243,-27.6975485927,825.093668002
35.7000709587,-27.756068026,825.113112297
35.6844815388,-27.8145859116,825.132581351
35.6688799217,-27.8731022454,825.152075084
35.6532660642,-27.9316170234,825.171593417
35.6376399233,-27.9901302413,825.191136272
35.6220014554,-28.0486418951,825.210703569
35.6063506171,-28.1071519805,825.23029523
35.5906873648,-28.1656604936,825.249911174
35.5750116546,-28.2241674301,825.269551323
35.5593234426,-28.2826727859,825.289215597
35.5436226844,-28.3411765567,825.308903916
35.5279093365,-28.3996787385,825.328616201
35.5121833541,-28.4581793269,825.348352372
35.4964446926,-28.516678318,825.368112349
35.4806933076,-28.5751757073,825.387896052
35.464929154,-28.6336714907,825.4077034
35.449152187,-28.6921656641,825.427534315
35.4333623614,-28.750658223,825.447388714
35.417559632,-28.8091491634,825.467266519
35.4017439533,-28.867638481,825.487167648
35.3859152798,-28.9261261714,825.50709202
35.3700735657,-28.9846122305,825.527039556
35.3542187653,-29.043096654,825.547010174
35.3383508323,-29.1015794375,825.567003794
35.3224697208,-29.1600605768,825.587020333
35.3065753842,-29.2185400676,825.607059712
35.2906677761,-29.2770179055,825.627121849
35.2747468499,-29.3354940862,825.647206663
35.2588125588,-29.3939686055,825.667314072
35.2428648557,-29.4524414589,825.687443995
35.2269036935,-29.510912642,825.70759635
35.2109290249,-29.5693821507,825.727771056
35.1949408025,-29.6278499804,825.747968031
35.1789389787,-29.6863161267,825.768187193
35.1629235057,-29.7447805854,825.788428459
35.1468943354,-29.8032433519,825.808691749
35.1308514199,-29.8617044219,825.82897698
35.1147947108,-29.920163791,825.849284069
35.0987241597,-29.9786214546,825.869612934
35.082639718,-30.0370774085,825.889963493
35.0665413369,-30.095531648,825.910335664
35.0504289674,-30.1539841688,825.930729363
35.0343025605,-30.2124349664,825.951144508
35.0181620668,-30.2708840363,825.971581017
35.0020074369,-30.329331374,825.992038805
34.9858386212,-30.3877769749,826.012517792
34.9696555698,-30.4462208347,826.033017892
34.9534582328,-30.5046629487,826.053539024
34.93724656,-30.5631033124,826.074081103
34.9210205008,-30.6215419212,826.094644047
34.9047800053,-30.6799787707,826.115227773
34.8885250225,-30.7384138562,826.135832196
34.8722555015,-30.7968471731,826.156457233
34.8559713914,-30.8552787169,826.1771028
34.8396726408,-30.9137084829,826.197768814
34.8233591983,-30.9721364666,826.218455191
34.8070310125,-31.0305626633,826.239161847
34.7906880315,-31.0889870683,826.259888698
34.7743302033,-31.1474096771,826.280635659
34.7579574759,-31.2058304849,826.301402647
34.7415697969,-31.264249487,826.322189577
34.7251671138,-31.3226666789,826.342996365
34.7087493739,-31.3810820558,826.363822927
34.6923165242,-31.439495613,826.384669177
34.6758685119,-31.4979073457,826.405535032
34.6594052835,-31.5563172493,826.426420406
34.6429267856,-31.6147253189,826.447325215
34.6264329646,-31.6731315499,826.468249375
34.6099237666,-31.7315359375,826.489192799
34.5933991376,-31.7899384768,826.510155403
34.5768590234,-31.8483391632,826.531137102
34.5603033695,-31.9067379917,826.552137811
34.5437321213,-31.9651349576,826.573157444
34.5271452239,-32.023530056,826.594195916
34.5105426224,-32.0819232821,826.615253142
34.4939242616,-32.140314631,826.636329037
34.4772900859,-32.1987040979,826.657423514
34.4606400398,-32.2570916779,826.678536487
34.4439740674,-32.315477366,826.699667872
34.4272921127,-32.3738611575,826.720817583
34.4105941195,-32.4322430473,826.741985532
34.3938800313,-32.4906230305,826.763171636
34.3771497915,-32.5490011021,826.784375806
34.3604033431,-32.6073772573,826.805597959
34.3436406292,-32.6657514911,826.826838006
34.3268615923,-32.7241237983,826.848095862
34.3100661751,-32.7824941741,826.869371441
34.2932543199,-32.8408626135,826.890664655
34.2764259686,-32.8992291113,826.91197542
34.2595810628,-32.9575936626,826.933303647
34.2427195448,-33.0159562622,826.954649251
34.2258413558,-33.0743169053,826.976012144
34.2089464369,-33.1326755865,826.99739224
34.1920347291,-33.1910323009,827.018789452
34.1751061731,-33.2493870433,827.040203694
34.1581607096,-33.3077398086,827.061634877
34.1411982789,-33.3660905916,827.083082915
34.1242188209,-33.4244393872,827.104547721
34.1072222757,-33.4827861903,827.126029208
34.0902085828,-33.5411309956,827.147527287
34.0731776817,-33.5994737979,827.169041873
34.0561295116,-33.657814592,827.190572878
34.0390640114,-33.7161533727,827.212120213
34.0219811198,-33.7744901348,827.233683791
34.0048807753,-33.8328248729,827.255263526
33.9877629163,-33.8911575818,827.276859328
33.9706274806,-33.9494882562,827.298471111
33.9534744062,-34.0078168908,827.320098786
33.9363036305,-34.0661434802,827.341742266
33.9191150909,-34.1244680192,827.363401463
33.9019087245,-34.1827905023,827.385076287
33.884684468,-34.2411109243,827.406766653
33.867442258,-34.2994292796,827.42847247
33.850182031,-34.357745563,827.450193652
33.832903723,-34.416059769,827.471930109
33.8156072698,-34.4743718921,827.493681753
33.7982926071,-34.5326819269,827.515448497
33.7809596702,-34.5909898679,827.537230251
33.7636083943,-34.6492957096,827.559026926
33.7462387141,-34.7075994466,827.580838435
33.7288505643,-34.7659010734,827.602664689
33.7114438793,-34.8242005843,827.624505598
33.6940185931,-34.8824979738,827.646361074
33.6765746395,-34.9407932364,827.668231029
33.6591119522,-34.9990863664,827.690115372
33.6416304644,-35.0573773584,827.712014016
33.6241301093,-35.1156662066,827.733926871
33.6066108195,-35.1739529053,827.755853848
33.5890725277,-35.2322374491,827.777794858
33.5715151658,-35.2905198321,827.799749811
33.5539386664,-35.3488000486,827.821718619
33.536342961,-35.4070780931,827.843701192
33.5187279809,-35.4653539597,827.86569744
33.5010936575,-35.5236276427,827.887707275
33.4834399215,-35.5818991363,827.909730606
33.4657667038,-35.6401684347,827.931767345
33.4480739345,-35.6984355322,827.953817401
33.4303615439,-35.7567004229,827.975880684
33.4126294617,-35.814963101,827.997957106
33.3948776174,-35.8732235606,828.020046576
33.3771059404,-35.9314817959,828.042149004
33.3593143596,-35.9897378009,828.0642643
33.3415028037,-36.0479915697,828.086392376
33.3236712011,-36.1062430964,828.108533139
33.3058194799,-36.1644923751,828.130686501
33.2879475679,-36.2227393997,828.152852372
33.2700553927,-36.2809841643,828.17503066
33.2521428816,-36.3392266628,828.197221277
33.2342099614,-36.3974668893,828.219424131
33.2162565588,-36.4557048377,828.241639132
33.1982826002,-36.5139405018,828.263866191
33.1802880117,-36.5721738756,828.286105215
33.162272719,-36.630404953,828.308356116
33.1442366475,-36.6886337279,828.330618803
33.1261797225,-36.7468601941,828.352893184
33.1081018688,-36.8050843454,828.37517917
33.0900030109,-36.8633061756,828.397476669
33.0718830732,-36.9215256785,828.419785591
33.0537419794,-36.9797428478,828.442105846
33.0355796532,-37.0379576774,828.464437341
33.017396018,-37.0961701608,828.486779987
32.9991909967,-37.1543802919,828.509133693
32.980964512,-37.2125880643,828.531498367
32.9627164863,-37.2707934715,828.553873919
32.9444468416,-37.3289965074,828.576260258
32.9261554996,-37.3871971654,828.598657292
32.9078423817,-37.4453954392,828.62106493
32.889507409,-37.5035913223,828.643483081
32.8711505022,-37.5617848083,828.665911654
32.8527715814,-37.6199758906,828.688350558
32.8343705674,-37.6781645628,828.710799701
32.8159473795,-37.7363508183,828.733258992
32.7975019372,-37.7945346507,828.75572834
32.7790341596,-37.8527160532,828.778207653
32.7605439653,-37.9108950194,828.800696839
32.7420312729,-37.9690715425,828.823195808
32.7234960003,-38.027245616,828.845704467
32.7049380654,-38.0854172332,828.868222725
32.6863573854,-38.1435863874,828.890750491
32.6677538774,-38.2017530718,828.913287672
32.649127458,-38.2599172798,828.935834176
32.6304780436,-38.3180790045,828.958389913
32.6118055502,-38.3762382392,828.980954791
32.5931098934,-38.434394977,829.003528717
32.5743909884,-38.4925492112,829.026111599
32.5556487502,-38.5507009348,829.048703347
32.5368830933,-38.6088501409,829.071303867
32.5180939318,-38.6669968227,829.093913067
32.4992811796,-38.7251409731,829.116530857
32.4804447502,-38.7832825853,829.139157143
32.4615845565,-38.8414216523,829.161791834
32.4427005114,-38.8995581669,829.184434837
32.4237925271,-38.9576921222,829.207086061
32.4048605157,-39.0158235111,829.229745412
32.3859043886,-39.0739523265,829.2524128
32.3669240571,-39.1320785612,829.275088131
32.3479194321,-39.1902022082,829.297771314
32.3288904239,-39.2483232602,829.320462255
32.3098369426,-39.30644171,829.343160863
32.2907588979,-39.3645575504,829.365867046
32.271656199,-39.4226707742,829.38858071
32.2525287549,-39.480781374,829.411301763
32.233376474,-39.5388893425,829.434030114
32.2141992645,-39.5969946723,829.456765668
32.1949970339,-39.6550973562,829.479508335
32.1757696896,-39.7131973867,829.502258021
32.1565171385,-39.7712947563,829.525014633
32.1372392871,-39.8293894577,829.547778079
32.1179360411,-39.8874814832,829.570548267
32.0986073068,-39.9455708255,829.593325103
32.0792529892,-40.0036574769,829.616108495
32.059872993,-40.0617414299,829.638898351
32.0404672228,-40.1198226768,829.661694576
32.0210355825,-40.1779012101,829.68449708
32.0015779757,-40.2359770221,829.707305768
31.9820943055,-40.294050105,829.730120548
31.9625844747,-40.3521204511,829.752941327
31.9430483855,-40.4101880527,829.775768012
31.9234859399,-40.468252902,829.79860051
31.9038970392,-40.5263149912,829.821438729
